"do_id","Term","available"
"DOID:0110183","Charcot-Marie-Tooth disease type 4C","T"
"DOID:0110184","Charcot-Marie-Tooth disease type 4J","T"
"DOID:0110185","Charcot-Marie-Tooth disease type 4A","T"
"DOID:0110186","Charcot-Marie-Tooth disease type 4D","T"
"DOID:0110187","Charcot-Marie-Tooth disease type 4K","T"
"DOID:0110188","Leber congenital amaurosis 14","T"
"DOID:0110189","Leber congenital amaurosis 15","T"
"DOID:0110190","Charcot-Marie-Tooth disease type 4B2","T"
"DOID:0110191","Charcot-Marie-Tooth disease type 4B1","T"
"DOID:0110192","Charcot-Marie-Tooth disease type 4H","T"
"DOID:0110193","Charcot-Marie-Tooth disease type 4F","T"
"DOID:0110194","Charcot-Marie-Tooth disease type 4B3","T"
"DOID:0110195","Charcot-Marie-Tooth disease type 4E","T"
"DOID:0110196","Charcot-Marie-Tooth disease type 4G","T"
"DOID:0110197","Charcot-Marie-Tooth disease dominant intermediate B","T"
"DOID:0110198","Charcot-Marie-Tooth disease recessive intermediate C","T"
"DOID:0110199","Charcot-Marie-Tooth disease dominant intermediate C","T"
"DOID:0110200","Charcot-Marie-Tooth disease dominant intermediate D","T"
"DOID:0110202","Charcot-Marie-Tooth disease dominant intermediate A","T"
"DOID:0110203","Charcot-Marie-Tooth disease recessive intermediate D","T"
"DOID:0110204","Charcot-Marie-Tooth disease recessive intermediate B","T"
"DOID:0110205","Charcot-Marie-Tooth disease dominant intermediate E","T"
"DOID:0110206","Charcot-Marie-Tooth disease dominant intermediate F","T"
"DOID:0110207","Charcot-Marie-Tooth disease X-linked dominant 6","T"
"DOID:0110208","Charcot-Marie-Tooth disease X-linked recessive 2","T"
"DOID:0110209","Charcot-Marie-Tooth disease X-linked dominant 1","T"
"DOID:0110210","Charcot-Marie-Tooth disease X-linked recessive 5","T"
"DOID:0110211","Charcot-Marie-Tooth disease X-linked recessive 3","T"
"DOID:0110212","Charcot-Marie-Tooth disease X-linked recessive 4","T"
"DOID:0110213","isolated cleft palate","T"
"DOID:0110215","Leber congenital amaurosis 5","T"
"DOID:0110216","Leber congenital amaurosis 11","T"
"DOID:0110217","Leber congenital amaurosis 17","T"
"DOID:0110218","Brugada syndrome 1","T"
"DOID:0110219","Brugada syndrome 2","T"
"DOID:0110220","Brugada syndrome 3","T"
"DOID:0110221","Brugada syndrome 4","T"
"DOID:0110222","Brugada syndrome 5","T"
"DOID:0110223","Brugada syndrome 6","T"
"DOID:0110224","Brugada syndrome 7","T"
"DOID:0110225","Brugada syndrome 8","T"
"DOID:0110226","Brugada syndrome 9","T"
"DOID:0110227","cataract 32 multiple types","T"
"DOID:0110228","cataract 8 multiple types","T"
"DOID:0110229","cataract 6 multiple types","T"
"DOID:0110230","cataract 34 multiple types","T"
"DOID:0110231","cataract 1 multiple types","T"
"DOID:0110232","cataract 29","T"
"DOID:0110233","cataract 27","T"
"DOID:0110234","cataract 4 multiple types","T"
"DOID:0110235","cataract 2 multiple types","T"
"DOID:0110236","cataract 39 multiple types","T"
"DOID:0110237","cataract 42","T"
"DOID:0110238","cataract 18","T"
"DOID:0110239","cataract 12 multiple types","T"
"DOID:0110240","cataract 20 multiple types","T"
"DOID:0110241","cataract 41","T"
"DOID:0110242","cataract 13 with adult i phenotype","T"
"DOID:0110243","cataract 46 juvenile-onset","T"
"DOID:0110245","cataract 38","T"
"DOID:0110246","cataract 26 multiple types","T"
"DOID:0110248","cataract 30","T"
"DOID:0110249","cataract 11 multiple types","T"
"DOID:0110250","cataract 16 multiple types","T"
"DOID:0110251","cataract 15 multiple types","T"
"DOID:0110252","cataract 37","T"
"DOID:0110253","cataract 14 multiple types","T"
"DOID:0110254","cataract 25","T"
"DOID:0110255","cataract 5 multiple types","T"
"DOID:0110256","cataract 21 multiple types","T"
"DOID:0110257","cataract 24","T"
"DOID:0110258","cataract 10 multiple types","T"
"DOID:0110259","cataract 43","T"
"DOID:0110260","cataract 7","T"
"DOID:0110261","cataract 35","T"
"DOID:0110262","cataract 45","T"
"DOID:0110263","cataract 19 multiple types","T"
"DOID:0110264","cataract 33","T"
"DOID:0110265","cataract 31 multiple types","T"
"DOID:0110266","cataract 9 multiple types","T"
"DOID:0110267","cataract 44","T"
"DOID:0110268","cataract 22 multiple types","T"
"DOID:0110269","cataract 3 multiple types","T"
"DOID:0110270","cataract 17 multiple types","T"
"DOID:0110271","cataract 23","T"
"DOID:0110272","cataract 40","T"
"DOID:0110273","autosomal dominant limb-girdle muscular dystrophy","T"
"DOID:0110274","autosomal recessive limb-girdle muscular dystrophy","T"
"DOID:0110275","autosomal recessive limb-girdle muscular dystrophy type 2A","T"
"DOID:0110276","autosomal recessive limb-girdle muscular dystrophy type 2B","T"
"DOID:0110277","autosomal recessive limb-girdle muscular dystrophy type 2C","T"
"DOID:0110278","autosomal recessive limb-girdle muscular dystrophy type 2D","T"
"DOID:0110279","autosomal recessive limb-girdle muscular dystrophy type 2E","T"
"DOID:0110280","autosomal recessive limb-girdle muscular dystrophy type 2F","T"
"DOID:0110281","autosomal recessive limb-girdle muscular dystrophy type 2G","T"
"DOID:0110282","autosomal recessive limb-girdle muscular dystrophy type 2H","T"
"DOID:0110283","autosomal recessive limb-girdle muscular dystrophy type 2J","T"
"DOID:0110284","autosomal recessive limb-girdle muscular dystrophy type 2L","T"
"DOID:0110285","autosomal recessive limb-girdle muscular dystrophy type 2Q","T"
"DOID:0110287","autosomal recessive limb-girdle muscular dystrophy type 2S","T"
"DOID:0110289","autosomal recessive limb-girdle muscular dystrophy type 2Y","T"
"DOID:0110291","Leber congenital amaurosis 10","T"
"DOID:0110292","autosomal recessive limb-girdle muscular dystrophy type 2O","T"
"DOID:0110293","autosomal recessive limb-girdle muscular dystrophy type 2P","T"
"DOID:0110294","autosomal recessive limb-girdle muscular dystrophy type 2T","T"
"DOID:0110295","autosomal recessive limb-girdle muscular dystrophy type 2U","T"
"DOID:0110296","autosomal recessive limb-girdle muscular dystrophy type 2M","T"
"DOID:0110297","autosomal recessive limb-girdle muscular dystrophy type 2K","T"
"DOID:0110298","autosomal recessive limb-girdle muscular dystrophy type 2N","T"
"DOID:0110299","autosomal recessive limb-girdle muscular dystrophy type 2I","T"
"DOID:0110303","autosomal dominant limb-girdle muscular dystrophy type 1H","T"
"DOID:0110304","autosomal dominant limb-girdle muscular dystrophy type 2","T"
"DOID:0110305","autosomal dominant limb-girdle muscular dystrophy type 1","T"
"DOID:0110306","autosomal dominant limb-girdle muscular dystrophy type 3","T"
"DOID:0110307","hypertrophic cardiomyopathy 1","T"
"DOID:0110329","Leber congenital amaurosis 6","T"
"DOID:0110330","Leber congenital amaurosis 13","T"
"DOID:0110331","Leber congenital amaurosis 3","T"
"DOID:0110332","Leber congenital amaurosis 4","T"
"DOID:0110333","Leber congenital amaurosis 7","T"
"DOID:0110334","osteogenesis imperfecta type 1","T"
"DOID:0110335","osteogenesis imperfecta with opalescent teeth, blue sclerae and wormian bones but without fractures","T"
"DOID:0110336","osteogenesis imperfecta type 8","T"
"DOID:0110337","osteogenesis imperfecta type 7","T"
"DOID:0110338","osteogenesis imperfecta type 17","T"
"DOID:0110339","osteogenesis imperfecta type 3","T"
"DOID:0110340","osteogenesis imperfecta type 4","T"
"DOID:0110341","osteogenesis imperfecta type 2","T"
"DOID:0110342","osteogenesis imperfecta type 13","T"
"DOID:0110343","osteogenesis imperfecta type 14","T"
"DOID:0110344","osteogenesis imperfecta type 5","T"
"DOID:0110345","osteogenesis imperfecta type 16","T"
"DOID:0110346","osteogenesis imperfecta type 10","T"
"DOID:0110347","osteogenesis imperfecta type 15","T"
"DOID:0110348","osteogenesis imperfecta type 12","T"
"DOID:0110349","osteogenesis imperfecta type 9","T"
"DOID:0110350","osteogenesis imperfecta type 6","T"
"DOID:0110351","osteogenesis imperfecta type 11","T"
"DOID:0110352","retinitis pigmentosa 59","T"
"DOID:0110353","retinitis pigmentosa 20","T"
"DOID:0110354","retinitis pigmentosa 19","T"
"DOID:0110355","retinitis pigmentosa 32","T"
"DOID:0110356","retinitis pigmentosa 18","T"
"DOID:0110357","retinitis pigmentosa 35","T"
"DOID:0110358","retinitis pigmentosa 12","T"
"DOID:0110359","retinitis pigmentosa 67","T"
"DOID:0110360","retinitis pigmentosa 39","T"
"DOID:0110361","retinitis pigmentosa 75","T"
"DOID:0110362","retinitis pigmentosa 58","T"
"DOID:0110363","retinitis pigmentosa 71","T"
"DOID:0110364","retinitis pigmentosa 54","T"
"DOID:0110365","retinitis pigmentosa 28","T"
"DOID:0110366","retinitis pigmentosa 33","T"
"DOID:0110367","retinitis pigmentosa 38","T"
"DOID:0110368","retinitis pigmentosa 26","T"
"DOID:0110369","retinitis pigmentosa 47","T"
"DOID:0110370","retinitis pigmentosa 55","T"
"DOID:0110371","retinitis pigmentosa 56","T"
"DOID:0110372","retinitis pigmentosa 4","T"
"DOID:0110373","retinitis pigmentosa 61","T"
"DOID:0110374","retinitis pigmentosa 68","T"
"DOID:0110375","retinitis pigmentosa 40","T"
"DOID:0110376","retinitis pigmentosa 41","T"
"DOID:0110377","retinitis pigmentosa 49","T"
"DOID:0110378","retinitis pigmentosa 29","T"
"DOID:0110379","retinitis pigmentosa 43","T"
"DOID:0110380","retinitis pigmentosa 62","T"
"DOID:0110381","retinitis pigmentosa 14","T"
"DOID:0110382","retinitis pigmentosa 48","T"
"DOID:0110383","retinitis pigmentosa 7","T"
"DOID:0110384","retinitis pigmentosa 25","T"
"DOID:0110385","retinitis pigmentosa 63","T"
"DOID:0110386","retinitis pigmentosa 42","T"
"DOID:0110387","retinitis pigmentosa 9","T"
"DOID:0110388","retinitis pigmentosa 10","T"
"DOID:0110389","retinitis pigmentosa 73","T"
"DOID:0110390","retinitis pigmentosa 1","T"
"DOID:0110391","retinitis pigmentosa 31","T"
"DOID:0110392","retinitis pigmentosa 70","T"
"DOID:0110393","retinitis pigmentosa 66","T"
"DOID:0110394","retinitis pigmentosa 44","T"
"DOID:0110395","retinitis pigmentosa 72","T"
"DOID:0110396","retinitis pigmentosa 50","T"
"DOID:0110397","retinitis pigmentosa 27","T"
"DOID:0110398","retinitis pigmentosa 51","T"
"DOID:0110399","retinitis pigmentosa 37","T"
"DOID:0110400","retinitis pigmentosa 22","T"
"DOID:0110401","retinitis pigmentosa 74","T"
"DOID:0110402","retinitis pigmentosa 45","T"
"DOID:0110403","retinitis pigmentosa 13","T"
"DOID:0110404","retinitis pigmentosa 17","T"
"DOID:0110405","retinitis pigmentosa 36","T"
"DOID:0110406","retinitis pigmentosa 30","T"
"DOID:0110407","retinitis pigmentosa 57","T"
"DOID:0110408","retinitis pigmentosa 11","T"
"DOID:0110409","retinitis pigmentosa 46","T"
"DOID:0110410","retinitis pigmentosa 69","T"
"DOID:0110411","retinitis pigmentosa 60","T"
"DOID:0110412","retinitis pigmentosa 23","T"
"DOID:0110413","retinitis pigmentosa 6","T"
"DOID:0110414","retinitis pigmentosa 3","T"
"DOID:0110415","retinitis pigmentosa 2","T"
"DOID:0110416","retinitis pigmentosa 24","T"
"DOID:0110417","retinitis pigmentosa 34","T"
"DOID:0110418","retinitis pigmentosa Y-linked","T"
"DOID:0110419","retinitis pigmentosa with or without situs inversus","T"
"DOID:0110420","dominant pericentral pigmentary retinopathy","T"
"DOID:0110421","late-adult onset retinitis pigmentosa","T"
"DOID:0110422","autosomal recessive pericentral pigmentary retinopathy","T"
"DOID:0110423","dilated cardiomyopathy 1C","T"
"DOID:0110424","dilated cardiomyopathy 1CC","T"
"DOID:0110425","dilated cardiomyopathy 1A","T"
"DOID:0110426","dilated cardiomyopathy 1D","T"
"DOID:0110427","dilated cardiomyopathy 1V","T"
"DOID:0110428","dilated cardiomyopathy 1AA","T"
"DOID:0110429","dilated cardiomyopathy 1H","T"
"DOID:0110430","dilated cardiomyopathy 1G","T"
"DOID:0110431","dilated cardiomyopathy 1I","T"
"DOID:0110432","dilated cardiomyopathy 1NN","T"
"DOID:0110433","dilated cardiomyopathy 1E","T"
"DOID:0110434","dilated cardiomyopathy 1Z","T"
"DOID:0110435","dilated cardiomyopathy 1GG","T"
"DOID:0110436","dilated cardiomyopathy 1L","T"
"DOID:0110437","dilated cardiomyopathy 1K","T"
"DOID:0110438","dilated cardiomyopathy 1JJ","T"
"DOID:0110439","dilated cardiomyopathy 1P","T"
"DOID:0110441","dilated cardiomyopathy 2B","T"
"DOID:0110442","dilated cardiomyopathy 1Q","T"
"DOID:0110443","dilated cardiomyopathy 1B","T"
"DOID:0110444","dilated cardiomyopathy 1X","T"
"DOID:0110445","dilated cardiomyopathy 1KK","T"
"DOID:0110446","dilated cardiomyopathy 1W","T"
"DOID:0110447","dilated cardiomyopathy 1DD","T"
"DOID:0110448","dilated cardiomyopathy 1HH","T"
"DOID:0110449","dilated cardiomyopathy 1M","T"
"DOID:0110450","dilated cardiomyopathy 1II","T"
"DOID:0110451","dilated cardiomyopathy 1O","T"
"DOID:0110452","dilated cardiomyopathy 1T","T"
"DOID:0110453","dilated cardiomyopathy 1EE","T"
"DOID:0110454","dilated cardiomyopathy 1S","T"
"DOID:0110455","dilated cardiomyopathy 1U","T"
"DOID:0110456","dilated cardiomyopathy 1R","T"
"DOID:0110457","dilated cardiomyopathy 1Y","T"
"DOID:0110458","dilated cardiomyopathy 1BB","T"
"DOID:0110459","dilated cardiomyopathy 1FF","T"
"DOID:0110460","dilated cardiomyopathy 2A","T"
"DOID:0110461","X-linked dilated cardiomyopathy","T"
"DOID:0110462","autosomal recessive nonsyndromic deafness 101","T"
"DOID:0110463","autosomal recessive nonsyndromic deafness 102","T"
"DOID:0110464","autosomal recessive nonsyndromic deafness 103","T"
"DOID:0110465","autosomal recessive nonsyndromic deafness 104","T"
"DOID:0110467","autosomal recessive nonsyndromic deafness 12","T"
"DOID:0110468","autosomal recessive nonsyndromic deafness 13","T"
"DOID:0110469","autosomal recessive nonsyndromic deafness 14","T"
"DOID:0110470","autosomal recessive nonsyndromic deafness 15","T"
"DOID:0110471","autosomal recessive nonsyndromic deafness 16","T"
"DOID:0110472","autosomal recessive nonsyndromic deafness 17","T"
"DOID:0110473","autosomal recessive nonsyndromic deafness 18A","T"
"DOID:0110474","autosomal recessive nonsyndromic deafness 18B","T"
"DOID:0110475","autosomal recessive nonsyndromic deafness 1A","T"
"DOID:0110476","autosomal recessive nonsyndromic deafness 1B","T"
"DOID:0110477","autosomal recessive nonsyndromic deafness 2","T"
"DOID:0110478","autosomal recessive nonsyndromic deafness 20","T"
"DOID:0110479","autosomal recessive nonsyndromic deafness 21","T"
"DOID:0110480","autosomal recessive nonsyndromic deafness 22","T"
"DOID:0110481","autosomal recessive nonsyndromic deafness 23","T"
"DOID:0110482","autosomal recessive nonsyndromic deafness 24","T"
"DOID:0110483","autosomal recessive nonsyndromic deafness 25","T"
"DOID:0110484","autosomal recessive nonsyndromic deafness 26","T"
"DOID:0110485","autosomal recessive nonsyndromic deafness 27","T"
"DOID:0110486","autosomal recessive nonsyndromic deafness 28","T"
"DOID:0110487","autosomal recessive nonsyndromic deafness 29","T"
"DOID:0110488","autosomal recessive nonsyndromic deafness 3","T"
"DOID:0110489","autosomal recessive nonsyndromic deafness 30","T"
"DOID:0110490","autosomal recessive nonsyndromic deafness 31","T"
"DOID:0110491","autosomal recessive nonsyndromic deafness 32","T"
"DOID:0110492","autosomal recessive nonsyndromic deafness 33","T"
"DOID:0110493","autosomal recessive nonsyndromic deafness 35","T"
"DOID:0110494","autosomal recessive nonsyndromic deafness 36","T"
"DOID:0110495","autosomal recessive nonsyndromic deafness 37","T"
"DOID:0110496","autosomal recessive nonsyndromic deafness 38","T"
"DOID:0110497","autosomal recessive nonsyndromic deafness 39","T"
"DOID:0110498","autosomal recessive nonsyndromic deafness 4","T"
"DOID:0110499","autosomal recessive nonsyndromic deafness 40","T"
"DOID:0110500","autosomal recessive nonsyndromic deafness 42","T"
"DOID:0110501","autosomal recessive nonsyndromic deafness 44","T"
"DOID:0110502","autosomal recessive nonsyndromic deafness 45","T"
"DOID:0110503","autosomal recessive nonsyndromic deafness 46","T"
"DOID:0110504","autosomal recessive nonsyndromic deafness 47","T"
"DOID:0110505","autosomal recessive nonsyndromic deafness 48","T"
"DOID:0110506","autosomal recessive nonsyndromic deafness 49","T"
"DOID:0110507","autosomal recessive nonsyndromic deafness 5","T"
"DOID:0110508","autosomal recessive nonsyndromic deafness 51","T"
"DOID:0110509","autosomal recessive nonsyndromic deafness 53","T"
"DOID:0110510","autosomal recessive nonsyndromic deafness 55","T"
"DOID:0110511","autosomal recessive nonsyndromic deafness 59","T"
"DOID:0110512","autosomal recessive nonsyndromic deafness 6","T"
"DOID:0110513","autosomal recessive nonsyndromic deafness 61","T"
"DOID:0110514","autosomal recessive nonsyndromic deafness 62","T"
"DOID:0110515","autosomal recessive nonsyndromic deafness 63","T"
"DOID:0110516","autosomal recessive nonsyndromic deafness 65","T"
"DOID:0110517","autosomal recessive nonsyndromic deafness 66","T"
"DOID:0110518","autosomal recessive nonsyndromic deafness 67","T"
"DOID:0110519","autosomal recessive nonsyndromic deafness 68","T"
"DOID:0110520","autosomal recessive nonsyndromic deafness 7","T"
"DOID:0110521","autosomal recessive nonsyndromic deafness 70","T"
"DOID:0110522","autosomal recessive nonsyndromic deafness 71","T"
"DOID:0110523","autosomal recessive nonsyndromic deafness 74","T"
"DOID:0110524","autosomal recessive nonsyndromic deafness 76","T"
"DOID:0110525","autosomal recessive nonsyndromic deafness 77","T"
"DOID:0110526","autosomal recessive nonsyndromic deafness 79","T"
"DOID:0110527","autosomal recessive nonsyndromic deafness 8","T"
"DOID:0110528","autosomal recessive nonsyndromic deafness 83","T"
"DOID:0110529","autosomal recessive nonsyndromic deafness 84A","T"
"DOID:0110530","autosomal recessive nonsyndromic deafness 84B","T"
"DOID:0110531","autosomal recessive nonsyndromic deafness 85","T"
"DOID:0110532","autosomal recessive nonsyndromic deafness 86","T"
"DOID:0110533","autosomal recessive nonsyndromic deafness 88","T"
"DOID:0110534","autosomal recessive nonsyndromic deafness 89","T"
"DOID:0110535","autosomal recessive nonsyndromic deafness 9","T"
"DOID:0110536","autosomal recessive nonsyndromic deafness 91","T"
"DOID:0110537","autosomal recessive nonsyndromic deafness 93","T"
